Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR17470179	Sequencing data of HG03711	Illumina MiSeq	1240	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470179/SRR17470179.sra	SRR17470179.sra	SRR17470179_Sequencing_data_of_HG03711.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/079/SRR17470179/SRR17470179_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/079/SRR17470179/SRR17470179_1.fastq.gz	SRR17470179_1.fastq.gz	SRR17470179_Sequencing_data_of_HG03711_1.fastq.gz
SRR17470179	Sequencing data of HG03711	Illumina MiSeq	1240	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470179/SRR17470179.sra	SRR17470179.sra	SRR17470179_Sequencing_data_of_HG03711.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/079/SRR17470179/SRR17470179_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/079/SRR17470179/SRR17470179_2.fastq.gz	SRR17470179_2.fastq.gz	SRR17470179_Sequencing_data_of_HG03711_2.fastq.gz
SRR17470181	Sequencing data of NA19473	Illumina MiSeq	1270	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470181/SRR17470181.sra	SRR17470181.sra	SRR17470181_Sequencing_data_of_NA19473.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/081/SRR17470181/SRR17470181_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/081/SRR17470181/SRR17470181_1.fastq.gz	SRR17470181_1.fastq.gz	SRR17470181_Sequencing_data_of_NA19473_1.fastq.gz
SRR17470181	Sequencing data of NA19473	Illumina MiSeq	1270	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470181/SRR17470181.sra	SRR17470181.sra	SRR17470181_Sequencing_data_of_NA19473.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/081/SRR17470181/SRR17470181_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/081/SRR17470181/SRR17470181_2.fastq.gz	SRR17470181_2.fastq.gz	SRR17470181_Sequencing_data_of_NA19473_2.fastq.gz
SRR17470176	Sequencing data of HG00653	Illumina MiSeq	1332	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470176/SRR17470176.sra	SRR17470176.sra	SRR17470176_Sequencing_data_of_HG00653.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/076/SRR17470176/SRR17470176_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/076/SRR17470176/SRR17470176_1.fastq.gz	SRR17470176_1.fastq.gz	SRR17470176_Sequencing_data_of_HG00653_1.fastq.gz
SRR17470176	Sequencing data of HG00653	Illumina MiSeq	1332	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470176/SRR17470176.sra	SRR17470176.sra	SRR17470176_Sequencing_data_of_HG00653.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/076/SRR17470176/SRR17470176_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/076/SRR17470176/SRR17470176_2.fastq.gz	SRR17470176_2.fastq.gz	SRR17470176_Sequencing_data_of_HG00653_2.fastq.gz
SRR17470175	Sequencing data of HG01970	Illumina MiSeq	957	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470175/SRR17470175.sra	SRR17470175.sra	SRR17470175_Sequencing_data_of_HG01970.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/075/SRR17470175/SRR17470175_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/075/SRR17470175/SRR17470175_1.fastq.gz	SRR17470175_1.fastq.gz	SRR17470175_Sequencing_data_of_HG01970_1.fastq.gz
SRR17470175	Sequencing data of HG01970	Illumina MiSeq	957	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470175/SRR17470175.sra	SRR17470175.sra	SRR17470175_Sequencing_data_of_HG01970.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/075/SRR17470175/SRR17470175_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/075/SRR17470175/SRR17470175_2.fastq.gz	SRR17470175_2.fastq.gz	SRR17470175_Sequencing_data_of_HG01970_2.fastq.gz
SRR17470174	Sequencing data of NA11932	Illumina MiSeq	1022	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470174/SRR17470174.sra	SRR17470174.sra	SRR17470174_Sequencing_data_of_NA11932.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/074/SRR17470174/SRR17470174_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/074/SRR17470174/SRR17470174_1.fastq.gz	SRR17470174_1.fastq.gz	SRR17470174_Sequencing_data_of_NA11932_1.fastq.gz
SRR17470174	Sequencing data of NA11932	Illumina MiSeq	1022	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470174/SRR17470174.sra	SRR17470174.sra	SRR17470174_Sequencing_data_of_NA11932.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/074/SRR17470174/SRR17470174_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/074/SRR17470174/SRR17470174_2.fastq.gz	SRR17470174_2.fastq.gz	SRR17470174_Sequencing_data_of_NA11932_2.fastq.gz
SRR17470173	Sequencing data of HG03132	Illumina MiSeq	1256	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470173/SRR17470173.sra	SRR17470173.sra	SRR17470173_Sequencing_data_of_HG03132.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/073/SRR17470173/SRR17470173_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/073/SRR17470173/SRR17470173_1.fastq.gz	SRR17470173_1.fastq.gz	SRR17470173_Sequencing_data_of_HG03132_1.fastq.gz
SRR17470173	Sequencing data of HG03132	Illumina MiSeq	1256	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470173/SRR17470173.sra	SRR17470173.sra	SRR17470173_Sequencing_data_of_HG03132.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/073/SRR17470173/SRR17470173_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/073/SRR17470173/SRR17470173_2.fastq.gz	SRR17470173_2.fastq.gz	SRR17470173_Sequencing_data_of_HG03132_2.fastq.gz
SRR17470171	Sequencing data of NA19470	Illumina MiSeq	907	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470171/SRR17470171.sra	SRR17470171.sra	SRR17470171_Sequencing_data_of_NA19470.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/071/SRR17470171/SRR17470171_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/071/SRR17470171/SRR17470171_1.fastq.gz	SRR17470171_1.fastq.gz	SRR17470171_Sequencing_data_of_NA19470_1.fastq.gz
SRR17470171	Sequencing data of NA19470	Illumina MiSeq	907	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470171/SRR17470171.sra	SRR17470171.sra	SRR17470171_Sequencing_data_of_NA19470.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/071/SRR17470171/SRR17470171_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/071/SRR17470171/SRR17470171_2.fastq.gz	SRR17470171_2.fastq.gz	SRR17470171_Sequencing_data_of_NA19470_2.fastq.gz
SRR17470172	Sequencing data of HG01028	Illumina MiSeq	1171	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470172/SRR17470172.sra	SRR17470172.sra	SRR17470172_Sequencing_data_of_HG01028.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/072/SRR17470172/SRR17470172_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/072/SRR17470172/SRR17470172_1.fastq.gz	SRR17470172_1.fastq.gz	SRR17470172_Sequencing_data_of_HG01028_1.fastq.gz
SRR17470172	Sequencing data of HG01028	Illumina MiSeq	1171	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470172/SRR17470172.sra	SRR17470172.sra	SRR17470172_Sequencing_data_of_HG01028.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/072/SRR17470172/SRR17470172_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/072/SRR17470172/SRR17470172_2.fastq.gz	SRR17470172_2.fastq.gz	SRR17470172_Sequencing_data_of_HG01028_2.fastq.gz
SRR17470167	Sequencing data of HG04100	Illumina MiSeq	1248	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470167/SRR17470167.sra	SRR17470167.sra	SRR17470167_Sequencing_data_of_HG04100.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/067/SRR17470167/SRR17470167_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/067/SRR17470167/SRR17470167_1.fastq.gz	SRR17470167_1.fastq.gz	SRR17470167_Sequencing_data_of_HG04100_1.fastq.gz
SRR17470167	Sequencing data of HG04100	Illumina MiSeq	1248	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470167/SRR17470167.sra	SRR17470167.sra	SRR17470167_Sequencing_data_of_HG04100.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/067/SRR17470167/SRR17470167_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/067/SRR17470167/SRR17470167_2.fastq.gz	SRR17470167_2.fastq.gz	SRR17470167_Sequencing_data_of_HG04100_2.fastq.gz
SRR17470170	Sequencing data of HG03715	Illumina MiSeq	948	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470170/SRR17470170.sra	SRR17470170.sra	SRR17470170_Sequencing_data_of_HG03715.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/070/SRR17470170/SRR17470170_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/070/SRR17470170/SRR17470170_1.fastq.gz	SRR17470170_1.fastq.gz	SRR17470170_Sequencing_data_of_HG03715_1.fastq.gz
SRR17470170	Sequencing data of HG03715	Illumina MiSeq	948	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470170/SRR17470170.sra	SRR17470170.sra	SRR17470170_Sequencing_data_of_HG03715.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/070/SRR17470170/SRR17470170_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/070/SRR17470170/SRR17470170_2.fastq.gz	SRR17470170_2.fastq.gz	SRR17470170_Sequencing_data_of_HG03715_2.fastq.gz
SRR17470168	Sequencing data of HG03717	Illumina MiSeq	1357	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470168/SRR17470168.sra	SRR17470168.sra	SRR17470168_Sequencing_data_of_HG03717.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/068/SRR17470168/SRR17470168_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/068/SRR17470168/SRR17470168_1.fastq.gz	SRR17470168_1.fastq.gz	SRR17470168_Sequencing_data_of_HG03717_1.fastq.gz
SRR17470168	Sequencing data of HG03717	Illumina MiSeq	1357	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470168/SRR17470168.sra	SRR17470168.sra	SRR17470168_Sequencing_data_of_HG03717.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/068/SRR17470168/SRR17470168_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/068/SRR17470168/SRR17470168_2.fastq.gz	SRR17470168_2.fastq.gz	SRR17470168_Sequencing_data_of_HG03717_2.fastq.gz
SRR17470166	Sequencing data of NA12812	Illumina MiSeq	1375	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470166/SRR17470166.sra	SRR17470166.sra	SRR17470166_Sequencing_data_of_NA12812.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/066/SRR17470166/SRR17470166_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/066/SRR17470166/SRR17470166_1.fastq.gz	SRR17470166_1.fastq.gz	SRR17470166_Sequencing_data_of_NA12812_1.fastq.gz
SRR17470166	Sequencing data of NA12812	Illumina MiSeq	1375	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470166/SRR17470166.sra	SRR17470166.sra	SRR17470166_Sequencing_data_of_NA12812.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/066/SRR17470166/SRR17470166_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/066/SRR17470166/SRR17470166_2.fastq.gz	SRR17470166_2.fastq.gz	SRR17470166_Sequencing_data_of_NA12812_2.fastq.gz
SRR17470169	Sequencing data of NA19741	Illumina MiSeq	943	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470169/SRR17470169.sra	SRR17470169.sra	SRR17470169_Sequencing_data_of_NA19741.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/069/SRR17470169/SRR17470169_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/069/SRR17470169/SRR17470169_1.fastq.gz	SRR17470169_1.fastq.gz	SRR17470169_Sequencing_data_of_NA19741_1.fastq.gz
SRR17470169	Sequencing data of NA19741	Illumina MiSeq	943	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470169/SRR17470169.sra	SRR17470169.sra	SRR17470169_Sequencing_data_of_NA19741.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/069/SRR17470169/SRR17470169_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/069/SRR17470169/SRR17470169_2.fastq.gz	SRR17470169_2.fastq.gz	SRR17470169_Sequencing_data_of_NA19741_2.fastq.gz
SRR17470165	Sequencing data of HG02570	Illumina MiSeq	1178	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470165/SRR17470165.sra	SRR17470165.sra	SRR17470165_Sequencing_data_of_HG02570.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/065/SRR17470165/SRR17470165_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/065/SRR17470165/SRR17470165_1.fastq.gz	SRR17470165_1.fastq.gz	SRR17470165_Sequencing_data_of_HG02570_1.fastq.gz
SRR17470165	Sequencing data of HG02570	Illumina MiSeq	1178	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470165/SRR17470165.sra	SRR17470165.sra	SRR17470165_Sequencing_data_of_HG02570.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/065/SRR17470165/SRR17470165_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/065/SRR17470165/SRR17470165_2.fastq.gz	SRR17470165_2.fastq.gz	SRR17470165_Sequencing_data_of_HG02570_2.fastq.gz
SRR17470163	Sequencing data of HG01709	Illumina MiSeq	1068	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470163/SRR17470163.sra	SRR17470163.sra	SRR17470163_Sequencing_data_of_HG01709.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/063/SRR17470163/SRR17470163_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/063/SRR17470163/SRR17470163_1.fastq.gz	SRR17470163_1.fastq.gz	SRR17470163_Sequencing_data_of_HG01709_1.fastq.gz
SRR17470163	Sequencing data of HG01709	Illumina MiSeq	1068	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470163/SRR17470163.sra	SRR17470163.sra	SRR17470163_Sequencing_data_of_HG01709.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/063/SRR17470163/SRR17470163_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/063/SRR17470163/SRR17470163_2.fastq.gz	SRR17470163_2.fastq.gz	SRR17470163_Sequencing_data_of_HG01709_2.fastq.gz
SRR17470164	Sequencing data of HG01608	Illumina MiSeq	1181	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470164/SRR17470164.sra	SRR17470164.sra	SRR17470164_Sequencing_data_of_HG01608.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/064/SRR17470164/SRR17470164_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/064/SRR17470164/SRR17470164_1.fastq.gz	SRR17470164_1.fastq.gz	SRR17470164_Sequencing_data_of_HG01608_1.fastq.gz
SRR17470164	Sequencing data of HG01608	Illumina MiSeq	1181	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470164/SRR17470164.sra	SRR17470164.sra	SRR17470164_Sequencing_data_of_HG01608.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/064/SRR17470164/SRR17470164_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/064/SRR17470164/SRR17470164_2.fastq.gz	SRR17470164_2.fastq.gz	SRR17470164_Sequencing_data_of_HG01608_2.fastq.gz
SRR17470162	Sequencing data of HG01865	Illumina MiSeq	1223	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470162/SRR17470162.sra	SRR17470162.sra	SRR17470162_Sequencing_data_of_HG01865.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/062/SRR17470162/SRR17470162_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/062/SRR17470162/SRR17470162_1.fastq.gz	SRR17470162_1.fastq.gz	SRR17470162_Sequencing_data_of_HG01865_1.fastq.gz
SRR17470162	Sequencing data of HG01865	Illumina MiSeq	1223	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470162/SRR17470162.sra	SRR17470162.sra	SRR17470162_Sequencing_data_of_HG01865.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/062/SRR17470162/SRR17470162_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/062/SRR17470162/SRR17470162_2.fastq.gz	SRR17470162_2.fastq.gz	SRR17470162_Sequencing_data_of_HG01865_2.fastq.gz
SRR17470161	Sequencing data of HG03397	Illumina MiSeq	1029	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470161/SRR17470161.sra	SRR17470161.sra	SRR17470161_Sequencing_data_of_HG03397.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/061/SRR17470161/SRR17470161_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/061/SRR17470161/SRR17470161_1.fastq.gz	SRR17470161_1.fastq.gz	SRR17470161_Sequencing_data_of_HG03397_1.fastq.gz
SRR17470161	Sequencing data of HG03397	Illumina MiSeq	1029	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470161/SRR17470161.sra	SRR17470161.sra	SRR17470161_Sequencing_data_of_HG03397.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/061/SRR17470161/SRR17470161_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/061/SRR17470161/SRR17470161_2.fastq.gz	SRR17470161_2.fastq.gz	SRR17470161_Sequencing_data_of_HG03397_2.fastq.gz
SRR17470160	Sequencing data of NA18591	Illumina MiSeq	1231	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470160/SRR17470160.sra	SRR17470160.sra	SRR17470160_Sequencing_data_of_NA18591.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/060/SRR17470160/SRR17470160_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/060/SRR17470160/SRR17470160_1.fastq.gz	SRR17470160_1.fastq.gz	SRR17470160_Sequencing_data_of_NA18591_1.fastq.gz
SRR17470160	Sequencing data of NA18591	Illumina MiSeq	1231	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470160/SRR17470160.sra	SRR17470160.sra	SRR17470160_Sequencing_data_of_NA18591.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/060/SRR17470160/SRR17470160_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/060/SRR17470160/SRR17470160_2.fastq.gz	SRR17470160_2.fastq.gz	SRR17470160_Sequencing_data_of_NA18591_2.fastq.gz
SRR17470158	Sequencing data of HG03976	Illumina MiSeq	1165	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470158/SRR17470158.sra	SRR17470158.sra	SRR17470158_Sequencing_data_of_HG03976.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/058/SRR17470158/SRR17470158_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/058/SRR17470158/SRR17470158_1.fastq.gz	SRR17470158_1.fastq.gz	SRR17470158_Sequencing_data_of_HG03976_1.fastq.gz
SRR17470158	Sequencing data of HG03976	Illumina MiSeq	1165	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470158/SRR17470158.sra	SRR17470158.sra	SRR17470158_Sequencing_data_of_HG03976.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/058/SRR17470158/SRR17470158_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/058/SRR17470158/SRR17470158_2.fastq.gz	SRR17470158_2.fastq.gz	SRR17470158_Sequencing_data_of_HG03976_2.fastq.gz
SRR17470159	Sequencing data of NA20869	Illumina MiSeq	1257	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470159/SRR17470159.sra	SRR17470159.sra	SRR17470159_Sequencing_data_of_NA20869.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/059/SRR17470159/SRR17470159_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/059/SRR17470159/SRR17470159_1.fastq.gz	SRR17470159_1.fastq.gz	SRR17470159_Sequencing_data_of_NA20869_1.fastq.gz
SRR17470159	Sequencing data of NA20869	Illumina MiSeq	1257	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470159/SRR17470159.sra	SRR17470159.sra	SRR17470159_Sequencing_data_of_NA20869.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/059/SRR17470159/SRR17470159_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/059/SRR17470159/SRR17470159_2.fastq.gz	SRR17470159_2.fastq.gz	SRR17470159_Sequencing_data_of_NA20869_2.fastq.gz
SRR17470157	Sequencing data of HG03861	Illumina MiSeq	1230	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470157/SRR17470157.sra	SRR17470157.sra	SRR17470157_Sequencing_data_of_HG03861.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/057/SRR17470157/SRR17470157_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/057/SRR17470157/SRR17470157_1.fastq.gz	SRR17470157_1.fastq.gz	SRR17470157_Sequencing_data_of_HG03861_1.fastq.gz
SRR17470157	Sequencing data of HG03861	Illumina MiSeq	1230	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17470157/SRR17470157.sra	SRR17470157.sra	SRR17470157_Sequencing_data_of_HG03861.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/057/SRR17470157/SRR17470157_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/057/SRR17470157/SRR17470157_2.fastq.gz	SRR17470157_2.fastq.gz	SRR17470157_Sequencing_data_of_HG03861_2.fastq.gz
